t_sensor,accel_mag,label_true,t,motion_proxy
2.54,10.06327317530446,flip,2.54,9.800794935335892
2.545,9.779517332768991,flip,2.545,9.800794935335892
2.55,9.705060235382437,flip,2.55,9.800794935335892
2.555,9.561505304935036,flip,2.555,9.800794935335892
2.56,9.54248030215732,flip,2.56,9.800794935335892
2.565,10.161735368203898,flip,2.565,9.800794935335892
2.57,9.784643553599263,flip,2.57,9.800794935335892
2.575,10.046083314327165,flip,2.575,9.736016363896857
2.58,9.420790846097177,flip,2.58,9.736016363896857
2.585308620613744,9.519274783824123,idle,2.585308620613744,9.736016363896857
2.590308620613744,9.652636315350009,idle,2.590308620613744,9.736016363896857
2.5953086206137437,9.981994045126426,idle,2.5953086206137437,9.736016363896857
2.600308620613744,9.97021161597487,idle,2.600308620613744,9.736016363896857
2.605308620613744,9.859805791177813,idle,2.605308620613744,9.653421117004523
2.610308620613744,9.689674477476007,idle,2.610308620613744,9.653421117004523
2.6153086206137437,9.790379603765125,idle,2.6153086206137437,9.653421117004523
2.620308620613744,9.76533592803016,idle,2.620308620613744,9.653421117004523
2.625308620613744,9.758253998085705,idle,2.625308620613744,9.653421117004523
2.630308620613744,9.434089524402657,idle,2.630308620613744,9.653421117004523
2.6353086206137437,9.681311042105673,idle,2.6353086206137437,9.653421117004523
2.640308620613744,9.781483668647663,idle,2.640308620613744,10.001862299665255
2.645308620613744,10.037464168471814,idle,2.645308620613744,10.001862299665255
2.650308620613744,9.834111458869762,idle,2.650308620613744,10.001862299665255
2.6553086206137437,10.02013324293942,idle,2.6553086206137437,10.001862299665255
2.660308620613744,9.750943963686083,idle,2.660308620613744,10.001862299665255
2.665308620613744,9.772096712812829,idle,2.665308620613744,10.001862299665255
2.670308620613744,9.22508674049185,idle,2.670308620613744,10.11957955120531
2.6753086206137437,9.879499550881054,idle,2.6753086206137437,10.11957955120531
2.680308620613744,9.8920643492009,idle,2.680308620613744,10.11957955120531
2.685308620613744,10.074563860433909,idle,2.685308620613744,10.11957955120531
2.690308620613744,9.736985818381076,idle,2.690308620613744,10.11957955120531
2.695308620613744,9.824123123429558,idle,2.695308620613744,10.11957955120531
2.700308620613744,9.704170806791838,idle,2.700308620613744,10.11957955120531
2.705308620613744,9.63356144026196,idle,2.705308620613744,9.350885635900182
2.710308620613744,9.703033804989456,idle,2.710308620613744,9.350885635900182
2.715308620613744,9.758250221387131,idle,2.715308620613744,9.350885635900182
2.7203086206137437,10.013315704300473,idle,2.7203086206137437,9.350885635900182
2.725308620613744,9.810331740386006,idle,2.725308620613744,9.350885635900182
2.730308620613744,9.691418278549818,idle,2.730308620613744,9.350885635900182
2.735308620613744,9.83128167423626,idle,2.735308620613744,9.350885635900182
2.7403086206137437,9.842635703334006,idle,2.7403086206137437,10.578700259945094
2.745308620613744,9.708565191603755,idle,2.745308620613744,10.578700259945094
2.750308620613744,9.98148504399444,idle,2.750308620613744,10.578700259945094
2.755308620613744,9.526747666353502,idle,2.755308620613744,10.578700259945094
2.7603086206137437,9.777968305787551,idle,2.7603086206137437,10.578700259945094
2.765308620613744,9.909759909844388,idle,2.765308620613744,10.578700259945094
2.770308620613744,9.609235122078472,idle,2.770308620613744,10.487260559453013
2.775308620613744,9.864188062296506,idle,2.775308620613744,10.487260559453013
2.7803086206137437,10.003933957529073,idle,2.7803086206137437,10.487260559453013
2.785308620613744,9.878050689638544,idle,2.785308620613744,10.487260559453013
2.790308620613744,9.556476008553462,idle,2.790308620613744,10.487260559453013
2.795308620613744,9.700770745884713,idle,2.795308620613744,10.487260559453013
2.8003086206137437,9.99484551037564,idle,2.8003086206137437,10.487260559453013
2.805308620613744,9.854750286759794,idle,2.805308620613744,9.8531169386072
2.810308620613744,9.808521159226505,idle,2.810308620613744,9.8531169386072
2.815308620613744,9.876180089207324,idle,2.815308620613744,9.8531169386072
2.820308620613744,9.918157342500882,idle,2.820308620613744,9.8531169386072
2.825308620613744,9.7037302145103,idle,2.825308620613744,9.8531169386072
2.830308620613744,9.766439987989058,idle,2.830308620613744,9.8531169386072
2.835308620613744,9.831437047450024,idle,2.835308620613744,9.8531169386072
2.840308620613744,9.7284063417319,idle,2.840308620613744,9.143732194618394
2.8453086206137437,9.789982266219411,idle,2.8453086206137437,9.143732194618394
2.850308620613744,10.0046807641773,idle,2.850308620613744,9.143732194618394
2.855308620613744,9.664827020296192,idle,2.855308620613744,9.143732194618394
2.860308620613744,10.098999406370272,idle,2.860308620613744,9.143732194618394
2.865308620613744,10.091901656607298,idle,2.865308620613744,9.143732194618394
2.870308620613744,9.552984084305354,idle,2.870308620613744,9.536795316071586
2.875308620613744,9.788846600233049,idle,2.875308620613744,9.536795316071586
2.880308620613744,9.861403735446851,idle,2.880308620613744,9.536795316071586
2.8853086206137437,9.695869336874036,idle,2.8853086206137437,9.536795316071586
2.890308620613744,9.698837924447291,idle,2.890308620613744,9.536795316071586
2.895308620613744,9.77438764548982,idle,2.895308620613744,9.536795316071586
2.900308620613744,9.920876713066733,idle,2.900308620613744,9.536795316071586
2.9053086206137437,9.733299924157937,idle,2.9053086206137437,9.830757839140428
2.910308620613744,10.08400407174302,idle,2.910308620613744,9.830757839140428
2.915308620613744,9.85349610035078,idle,2.915308620613744,9.830757839140428
2.920308620613744,9.7946137073875,idle,2.920308620613744,9.830757839140428
2.9253086206137437,10.02738895276972,idle,2.9253086206137437,9.830757839140428
2.9303086206137436,9.903942179259053,idle,2.9303086206137436,9.830757839140428
2.935308620613744,9.865393016353137,idle,2.935308620613744,9.830757839140428
2.940308620613744,9.760328942584572,idle,2.940308620613744,9.783911901290113
2.945308620613744,10.082097842083911,idle,2.945308620613744,9.783911901290113
2.950308620613744,9.931773238460998,idle,2.950308620613744,9.783911901290113
2.955308620613744,9.779488299608294,idle,2.955308620613744,9.783911901290113
2.960308620613744,9.573420127397595,idle,2.960308620613744,9.783911901290113
2.965308620613744,9.865942731264289,idle,2.965308620613744,9.783911901290113
2.9703086206137437,9.63843898618476,idle,2.9703086206137437,10.49154423493773
2.975308620613744,9.552608107236251,idle,2.975308620613744,10.49154423493773
2.980308620613744,9.768127274179836,idle,2.980308620613744,10.49154423493773
2.985308620613744,9.852220665388591,idle,2.985308620613744,10.49154423493773
2.990308620613744,10.002372185052476,idle,2.990308620613744,10.49154423493773
2.995308620613744,9.852367773792787,idle,2.995308620613744,10.49154423493773
3.000308620613744,9.930902929075613,idle,3.000308620613744,10.49154423493773
3.005308620613744,9.626117594216527,idle,3.005308620613744,9.414835288040594
3.0103086206137437,9.806620173379867,idle,3.0103086206137437,9.414835288040594
3.015308620613744,9.828631697895675,idle,3.015308620613744,9.414835288040594
3.020308620613744,9.939336927692986,idle,3.020308620613744,9.414835288040594
3.025308620613744,9.827409101014654,idle,3.025308620613744,9.414835288040594
3.0303086206137437,9.930611843717982,idle,3.0303086206137437,9.414835288040594
3.035308620613744,9.73437011283343,idle,3.035308620613744,9.414835288040594
3.040308620613744,9.863693235931974,idle,3.040308620613744,9.766057305083494
3.045308620613744,9.872229960188164,idle,3.045308620613744,9.766057305083494
3.0503086206137437,9.622533641312003,idle,3.0503086206137437,9.766057305083494
3.0553086206137436,9.836330794285146,idle,3.0553086206137436,9.766057305083494
3.060308620613744,9.76194562095729,idle,3.060308620613744,9.766057305083494
3.065308620613744,9.524386807707597,idle,3.065308620613744,9.766057305083494
3.070308620613744,9.95376100202121,idle,3.070308620613744,9.563862443573024
3.075308620613744,9.755721197954356,idle,3.075308620613744,9.563862443573024
3.080308620613744,9.682141491281122,idle,3.080308620613744,9.563862443573024
3.085308620613744,9.753402488445928,idle,3.085308620613744,9.563862443573024
3.090308620613744,9.830730045472247,idle,3.090308620613744,9.563862443573024
3.0953086206137437,10.036186422652072,idle,3.0953086206137437,9.563862443573024
3.1041575889089437,9.76022003909814,screw,3.1041575889089437,10.218682524507638
3.1091575889089436,9.985210062105006,screw,3.1091575889089436,10.218682524507638
3.1141575889089435,10.35423077134603,screw,3.1141575889089435,10.218682524507638
3.119157588908944,10.26078585294063,screw,3.119157588908944,10.218682524507638
3.1241575889089437,10.63125234173892,screw,3.1241575889089437,10.218682524507638
3.1291575889089436,10.417841312857597,screw,3.1291575889089436,10.218682524507638
3.1341575889089435,11.068967937515152,screw,3.1341575889089435,10.218682524507638
3.139157588908944,11.109032664721328,screw,3.139157588908944,10.86806826163336
3.1441575889089437,11.73396205148965,screw,3.1441575889089437,10.86806826163336
3.1491575889089436,11.37694304754803,screw,3.1491575889089436,10.86806826163336
3.1541575889089435,11.677402497510672,screw,3.1541575889089435,10.86806826163336
3.159157588908944,12.479536736150994,screw,3.159157588908944,10.86806826163336
3.1641575889089437,12.17207380608237,screw,3.1641575889089437,10.86806826163336
3.1691575889089436,12.192455182631758,screw,3.1691575889089436,10.86806826163336
3.1741575889089435,12.326211978019115,screw,3.1741575889089435,12.0701834228091
3.179157588908944,12.03229052936632,screw,3.179157588908944,12.0701834228091
3.1841575889089437,12.511742792250423,screw,3.1841575889089437,12.0701834228091
3.1891575889089436,11.554056921105245,screw,3.1891575889089436,12.0701834228091
3.1941575889089435,11.653720606598636,screw,3.1941575889089435,12.0701834228091
3.199157588908944,11.538847549010043,screw,3.199157588908944,12.0701834228091
3.204157588908944,11.119209379482234,screw,3.204157588908944,11.4605838146978
3.2091575889089436,10.620787657407162,screw,3.2091575889089436,11.4605838146978
3.2141575889089435,10.322524709546377,screw,3.2141575889089435,11.4605838146978
3.219157588908944,10.457783020861042,screw,3.219157588908944,11.4605838146978
3.224157588908944,9.807248723872256,screw,3.224157588908944,11.4605838146978
3.2291575889089437,10.147052779648,screw,3.2291575889089437,11.4605838146978
3.2341575889089436,9.392026539495625,screw,3.2341575889089436,11.4605838146978
3.2391575889089435,9.643738663813386,screw,3.2391575889089435,9.331457842433736
3.244157588908944,9.849051053792664,screw,3.244157588908944,9.331457842433736
3.2491575889089437,9.555906157775029,screw,3.2491575889089437,9.331457842433736
3.2541575889089436,10.28101031647895,screw,3.2541575889089436,9.331457842433736
3.2591575889089435,10.285919908007424,screw,3.2591575889089435,9.331457842433736
3.264157588908944,10.227911545442035,screw,3.264157588908944,9.331457842433736
3.2691575889089437,10.358248991014491,screw,3.2691575889089437,9.331457842433736
3.2741575889089436,10.632605791450978,screw,3.2741575889089436,10.513435136637892
3.2791575889089435,11.403694406287332,screw,3.2791575889089435,10.513435136637892
3.284157588908944,11.3098418193949,screw,3.284157588908944,10.513435136637892
3.2891575889089437,11.483951889297977,screw,3.2891575889089437,10.513435136637892
3.2941575889089436,12.015918072544252,screw,3.2941575889089436,10.513435136637892
3.2991575889089435,12.905470764816226,screw,3.2991575889089435,10.513435136637892
3.304157588908944,12.380145107683852,screw,3.304157588908944,13.03738209606411
3.3091575889089437,12.534148230748716,screw,3.3091575889089437,13.03738209606411
3.3141575889089436,12.310755337422744,screw,3.3141575889089436,13.03738209606411
3.3191575889089435,12.35990490548454,screw,3.3191575889089435,13.03738209606411
3.324157588908944,11.543090299737589,screw,3.324157588908944,13.03738209606411
3.329157588908944,11.59039671407489,screw,3.329157588908944,13.03738209606411
3.3341575889089436,11.536149933401056,screw,3.3341575889089436,13.03738209606411
3.3391575889089435,11.169252650345992,screw,3.3391575889089435,11.19688285574569
3.344157588908944,10.827770935257742,screw,3.344157588908944,11.19688285574569
3.349157588908944,10.405704105226311,screw,3.349157588908944,11.19688285574569
3.3541575889089437,10.272404135774794,screw,3.3541575889089437,11.19688285574569
3.3591575889089436,9.900158348896198,screw,3.3591575889089436,11.19688285574569
3.3641575889089435,9.238066745487236,screw,3.3641575889089435,11.19688285574569
3.369157588908944,9.497154259809577,screw,3.369157588908944,11.19688285574569
3.3741575889089437,9.95363016567092,screw,3.3741575889089437,9.708892353520593
3.3791575889089436,10.300410729027222,screw,3.3791575889089436,9.708892353520593
3.384157588908944,10.465442330610124,screw,3.384157588908944,9.708892353520593
3.389157588908944,10.099483197065243,screw,3.389157588908944,9.708892353520593
3.3941575889089437,10.540582329157203,screw,3.3941575889089437,9.708892353520593
3.3991575889089436,10.78926122503783,screw,3.3991575889089436,9.708892353520593
3.4041575889089435,10.58259199887982,screw,3.4041575889089435,10.885995297956017
3.409157588908944,10.568741988784652,screw,3.409157588908944,10.885995297956017
3.4141575889089437,11.374273227940993,screw,3.4141575889089437,10.885995297956017
3.4191575889089436,11.106887397636289,screw,3.4191575889089436,10.885995297956017
3.4241575889089435,11.779271343750557,screw,3.4241575889089435,10.885995297956017
3.429157588908944,12.253706369005496,screw,3.429157588908944,10.885995297956017
3.4341575889089437,11.787086992199226,screw,3.4341575889089437,10.885995297956017
3.4391575889089436,12.302848953966905,screw,3.4391575889089436,11.817264937825342
3.4441575889089435,12.67914492498496,screw,3.4441575889089435,11.817264937825342
3.4491575889089434,12.362750025705855,screw,3.4491575889089434,11.817264937825342
3.454157588908944,12.294158593824967,screw,3.454157588908944,11.817264937825342
3.4591575889089436,12.234919049783192,screw,3.4591575889089436,11.817264937825342
3.4641575889089435,12.259843019843942,screw,3.4641575889089435,11.817264937825342
3.469157588908944,11.526005914166165,screw,3.469157588908944,11.817264937825342
3.474157588908944,11.56751930662066,screw,3.474157588908944,12.282884214334675
3.4791575889089437,10.89007838477962,screw,3.4791575889089437,12.282884214334675
3.4841575889089436,10.464211626161196,screw,3.4841575889089436,12.282884214334675
3.4891575889089435,10.464385122644382,screw,3.4891575889089435,12.282884214334675
3.494157588908944,9.967045361325734,screw,3.494157588908944,12.282884214334675
3.4991575889089437,9.804523965138744,screw,3.4991575889089437,12.282884214334675
3.5041575889089436,9.679870524480869,screw,3.5041575889089436,10.297674844737898
3.509157588908944,9.123474552998346,screw,3.509157588908944,10.297674844737898
3.514157588908944,9.860523762914832,screw,3.514157588908944,10.297674844737898
3.5191575889089437,9.53245977196563,screw,3.5191575889089437,10.297674844737898
3.5241575889089436,10.023697394281008,screw,3.5241575889089436,10.297674844737898
3.5291575889089435,10.688937868225237,screw,3.5291575889089435,10.297674844737898
3.534157588908944,10.338904951637634,screw,3.534157588908944,10.297674844737898
3.5391575889089437,10.604122111888316,screw,3.5391575889089437,10.090231280366922
3.5441575889089436,11.463131314538364,screw,3.5441575889089436,10.090231280366922
3.5491575889089435,11.505407575231644,screw,3.5491575889089435,10.090231280366922
3.554157588908944,11.906947561204849,screw,3.554157588908944,10.090231280366922
3.5591575889089437,11.750192616989764,screw,3.5591575889089437,10.090231280366922
3.5641575889089436,12.281303635470865,screw,3.5641575889089436,10.090231280366922
3.5691575889089435,11.997713520796758,screw,3.5691575889089435,10.090231280366922
3.5741575889089434,12.08617626871621,screw,3.5741575889089434,11.994812148861124
3.579157588908944,12.487413567001928,screw,3.579157588908944,11.994812148861124
3.5841575889089436,12.081694415600287,screw,3.5841575889089436,11.994812148861124
3.5891575889089435,12.3796467746564,screw,3.5891575889089435,11.994812148861124
3.594157588908944,12.696944860633485,screw,3.594157588908944,11.994812148861124
3.599157588908944,11.254257998350766,screw,3.599157588908944,11.994812148861124
3.604157588908944,11.277594795966795,screw,3.604157588908944,11.3010232286725
3.609157588908944,11.558702428419489,screw,3.609157588908944,11.3010232286725
3.614157588908943,10.88982226023049,screw,3.614157588908943,11.3010232286725
3.619157588908944,10.999146003460428,screw,3.619157588908944,11.3010232286725
3.624157588908944,10.087197224336382,screw,3.624157588908944,11.3010232286725
3.629157588908944,10.26490455241224,screw,3.629157588908944,11.3010232286725
3.634157588908944,9.943546884902355,screw,3.634157588908944,11.3010232286725
3.639157588908944,9.911437530474869,screw,3.639157588908944,10.661334522922756
3.644157588908944,9.913070545132385,screw,3.644157588908944,10.661334522922756
3.649157588908944,9.458918719667944,screw,3.649157588908944,10.661334522922756
3.654157588908943,9.580040443194992,screw,3.654157588908943,10.661334522922756
3.659157588908944,10.461447078141058,screw,3.659157588908944,10.661334522922756
3.664157588908944,10.32359260054257,screw,3.664157588908944,10.661334522922756
3.669157588908944,10.505657236481076,screw,3.669157588908944,10.661334522922756
3.674157588908943,10.730067159172153,screw,3.674157588908943,10.574772784565422
3.679157588908944,11.13675806806667,screw,3.679157588908944,10.574772784565422
3.684157588908944,10.971138421096352,screw,3.684157588908944,10.574772784565422
3.689157588908944,11.29251591488772,screw,3.689157588908944,10.574772784565422
3.694157588908943,12.229364425551353,screw,3.694157588908943,10.574772784565422
3.6991575889089434,12.0874960848711,screw,3.6991575889089434,10.574772784565422
